Month,ATC2_desc,Scripts
1992-09-01T00:00:00Z,ANTHELMINTICS,885
1992-10-01T00:00:00Z,ANTHELMINTICS,1004
1992-11-01T00:00:00Z,ANTHELMINTICS,935
1992-12-01T00:00:00Z,ANTHELMINTICS,916
1993-01-01T00:00:00Z,ANTHELMINTICS,853
1993-02-01T00:00:00Z,ANTHELMINTICS,760
1993-03-01T00:00:00Z,ANTHELMINTICS,781
1993-04-01T00:00:00Z,ANTHELMINTICS,790
1993-05-01T00:00:00Z,ANTHELMINTICS,713
1993-06-01T00:00:00Z,ANTHELMINTICS,713
1993-07-01T00:00:00Z,ANTHELMINTICS,926
1993-08-01T00:00:00Z,ANTHELMINTICS,837
1993-09-01T00:00:00Z,ANTHELMINTICS,862
1993-10-01T00:00:00Z,ANTHELMINTICS,911
1993-11-01T00:00:00Z,ANTHELMINTICS,751
1993-12-01T00:00:00Z,ANTHELMINTICS,766
1994-01-01T00:00:00Z,ANTHELMINTICS,703
1994-02-01T00:00:00Z,ANTHELMINTICS,682
1994-03-01T00:00:00Z,ANTHELMINTICS,741
1994-04-01T00:00:00Z,ANTHELMINTICS,638
1994-05-01T00:00:00Z,ANTHELMINTICS,717
1994-06-01T00:00:00Z,ANTHELMINTICS,681
1994-07-01T00:00:00Z,ANTHELMINTICS,705
1994-08-01T00:00:00Z,ANTHELMINTICS,844
1994-09-01T00:00:00Z,ANTHELMINTICS,776
1994-10-01T00:00:00Z,ANTHELMINTICS,764
1994-11-01T00:00:00Z,ANTHELMINTICS,774
1994-12-01T00:00:00Z,ANTHELMINTICS,732
1995-01-01T00:00:00Z,ANTHELMINTICS,722
1995-02-01T00:00:00Z,ANTHELMINTICS,642
1995-03-01T00:00:00Z,ANTHELMINTICS,672
1995-04-01T00:00:00Z,ANTHELMINTICS,624
1995-05-01T00:00:00Z,ANTHELMINTICS,589
1995-06-01T00:00:00Z,ANTHELMINTICS,527
1995-07-01T00:00:00Z,ANTHELMINTICS,667
1995-08-01T00:00:00Z,ANTHELMINTICS,768
1995-09-01T00:00:00Z,ANTHELMINTICS,735
1995-10-01T00:00:00Z,ANTHELMINTICS,683
1995-11-01T00:00:00Z,ANTHELMINTICS,732
1995-12-01T00:00:00Z,ANTHELMINTICS,696
1996-01-01T00:00:00Z,ANTHELMINTICS,626
1996-02-01T00:00:00Z,ANTHELMINTICS,608
1996-03-01T00:00:00Z,ANTHELMINTICS,653
1996-04-01T00:00:00Z,ANTHELMINTICS,600
1996-05-01T00:00:00Z,ANTHELMINTICS,582
1996-06-01T00:00:00Z,ANTHELMINTICS,577
1996-07-01T00:00:00Z,ANTHELMINTICS,700
1996-08-01T00:00:00Z,ANTHELMINTICS,710
1996-09-01T00:00:00Z,ANTHELMINTICS,799
1996-10-01T00:00:00Z,ANTHELMINTICS,671
1996-11-01T00:00:00Z,ANTHELMINTICS,673
1996-12-01T00:00:00Z,ANTHELMINTICS,618
1997-01-01T00:00:00Z,ANTHELMINTICS,639
1997-02-01T00:00:00Z,ANTHELMINTICS,588
1997-03-01T00:00:00Z,ANTHELMINTICS,565
1997-04-01T00:00:00Z,ANTHELMINTICS,570
1997-05-01T00:00:00Z,ANTHELMINTICS,543
1997-06-01T00:00:00Z,ANTHELMINTICS,553
1997-07-01T00:00:00Z,ANTHELMINTICS,570
1997-08-01T00:00:00Z,ANTHELMINTICS,740
1997-09-01T00:00:00Z,ANTHELMINTICS,635
1997-10-01T00:00:00Z,ANTHELMINTICS,685
1997-11-01T00:00:00Z,ANTHELMINTICS,620
1997-12-01T00:00:00Z,ANTHELMINTICS,632
1998-01-01T00:00:00Z,ANTHELMINTICS,599
1998-02-01T00:00:00Z,ANTHELMINTICS,617
1998-03-01T00:00:00Z,ANTHELMINTICS,607
1998-04-01T00:00:00Z,ANTHELMINTICS,637
1998-05-01T00:00:00Z,ANTHELMINTICS,573
1998-06-01T00:00:00Z,ANTHELMINTICS,617
1998-07-01T00:00:00Z,ANTHELMINTICS,626
1998-08-01T00:00:00Z,ANTHELMINTICS,738
1998-09-01T00:00:00Z,ANTHELMINTICS,664
1998-10-01T00:00:00Z,ANTHELMINTICS,718
1998-11-01T00:00:00Z,ANTHELMINTICS,672
1998-12-01T00:00:00Z,ANTHELMINTICS,657
1999-01-01T00:00:00Z,ANTHELMINTICS,639
1999-02-01T00:00:00Z,ANTHELMINTICS,592
1999-03-01T00:00:00Z,ANTHELMINTICS,618
1999-04-01T00:00:00Z,ANTHELMINTICS,574
1999-05-01T00:00:00Z,ANTHELMINTICS,565
1999-06-01T00:00:00Z,ANTHELMINTICS,521
1999-07-01T00:00:00Z,ANTHELMINTICS,626
1999-08-01T00:00:00Z,ANTHELMINTICS,609
1999-09-01T00:00:00Z,ANTHELMINTICS,686
1999-10-01T00:00:00Z,ANTHELMINTICS,761
1999-11-01T00:00:00Z,ANTHELMINTICS,653
1999-12-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",2296
2000-01-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",2116
2000-02-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",2056
2000-03-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",2275
2000-04-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",1708
2000-05-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",1966
2000-06-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",1732
2000-07-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",2056
2000-08-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",2189
2000-09-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",2322
2000-10-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",2114
2000-11-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",2299
2000-12-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",2718
2001-01-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",2439
2001-02-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",2703
2001-03-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",2332
2001-04-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",2178
2001-05-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",2463
2001-06-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",1862
2001-07-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",2087
2001-08-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",2639
2001-09-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",2482
2001-10-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",2692
2001-11-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",2988
2001-12-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",2937
2002-01-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",2910
2002-02-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",3126
2002-03-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",2917
2002-04-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",2544
2002-05-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",3004
2002-06-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",1959
2002-07-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",2220
2002-08-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",2773
2002-09-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",2617
2002-10-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",2760
2002-11-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",2780
2002-12-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",2723
2003-01-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",2830
2003-02-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",2795
2003-03-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",2600
2003-04-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",2366
2003-05-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",2178
2003-06-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",1984
2003-07-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",2070
2003-08-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",2709
2003-09-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",2499
2003-10-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",4068
2003-11-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",4994
2003-12-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",5643
2004-01-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",6292
2004-02-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",5589
2004-03-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",5728
2004-04-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",5419
2004-05-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",6355
2004-06-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",5403
2004-07-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",6232
2004-08-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",6304
2004-09-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",6690
2004-10-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",7262
2004-11-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",6894
2004-12-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",7633
2005-01-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",7724
2005-02-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",7297
2005-03-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",6977
2005-04-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",6041
2005-05-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",6425
2005-06-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",4943
2005-07-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",5821
2005-08-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",6763
2005-09-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",7000
2005-10-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",6739
2005-11-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",6275
2005-12-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",6264
2006-01-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",6327
2006-02-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",6384
2006-03-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",5650
2006-04-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",5160
2006-05-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",6597
2006-06-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",4338
2006-07-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",5153
2006-08-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",6062
2006-09-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",5712
2006-10-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",5343
2006-11-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",5710
2006-12-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",5324
2007-01-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",5026
2007-02-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",5434
2007-03-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",5180
2007-04-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",4614
2007-05-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",5761
2007-06-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",4542
2007-07-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",4352
2007-08-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",5978
2007-09-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",5447
2007-10-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",4931
2007-11-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",5207
2007-12-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",5119
2008-01-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",5185
2008-02-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",4868
2008-03-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",5334
2008-04-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",4245
2008-05-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",5233
2008-06-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",3833
1991-07-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",4627
1991-08-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",5444
1991-09-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",5843
1991-10-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",5336
1991-11-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",5363
1991-12-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",5386
1992-01-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",5023
1992-02-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",4241
1992-03-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",4385
1992-04-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",4292
1992-05-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",4614
1992-06-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",4133
1992-07-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",4113
1992-08-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",5731
1992-09-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",4522
1992-10-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",4401
1992-11-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",3794
1992-12-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",4149
1993-01-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",4196
1993-02-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",3775
1993-03-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",3745
1993-04-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",3938
1993-05-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",3629
1993-06-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",4156
1993-07-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",3906
1993-08-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",4292
1993-09-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",4208
1993-10-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",4363
1993-11-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",3667
1993-12-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",4693
1994-01-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",4197
1994-02-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",3543
1994-03-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",3274
1994-04-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",2880
1994-05-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",2923
1994-06-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",3028
1994-07-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",3783
1994-08-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",4122
1994-09-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",3878
1994-10-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",3827
1994-11-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",3598
1994-12-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",4136
1995-01-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",3256
1995-02-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",3291
1995-03-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",3121
1995-04-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",2670
1995-05-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",3072
1995-06-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",2951
1995-07-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",3709
1995-08-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",4284
1995-09-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",3646
1995-10-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",3527
1995-11-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",3369
1995-12-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",3625
1996-01-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",3238
1996-02-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",3053
1996-03-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",2747
1996-04-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",2938
1996-05-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",3171
1996-06-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",2598
1996-07-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",3390
1996-08-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",3696
1996-09-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",3746
1996-10-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",3826
1996-11-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",3945
1996-12-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",3078
1997-01-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",3783
1997-02-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",3338
1997-03-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",2785
1997-04-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",3036
1997-05-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",3288
1997-06-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",3334
1997-07-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",3283
1997-08-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",4004
1997-09-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",3846
1997-10-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",4564
1997-11-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",3548
1997-12-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",3599
1998-01-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",3429
1998-02-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",2735
1998-03-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",2304
1998-04-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",2711
1998-05-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",2788
1998-06-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",2758
1998-07-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",3324
1998-08-01T00:00:00Z,"ECTOPARASITICIDES, INCL SCABICIDES, INSECTICIDES AND REPELLANTS",3975
